Warning	1	warning LNK4221: no public symbols found; archive member will be inaccessible	gdcmByteSwap.obj	gdcmCommon
Warning	99	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	8860	ITKCommonPython
Warning	100	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	10090	ITKCommonPython
Warning	101	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	10121	ITKCommonPython
Warning	102	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	10152	ITKCommonPython
Warning	103	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	11382	ITKCommonPython
Warning	104	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	11413	ITKCommonPython
Warning	105	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	11444	ITKCommonPython
Warning	106	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	5567	ITKCommonPython
Warning	107	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	5598	ITKCommonPython
Warning	108	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	7121	ITKCommonPython
Warning	109	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	7152	ITKCommonPython
Warning	110	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	8675	ITKCommonPython
Warning	111	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	8706	ITKCommonPython
Warning	112	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	10229	ITKCommonPython
Warning	113	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	10260	ITKCommonPython
Warning	114	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	11783	ITKCommonPython
Warning	115	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	11814	ITKCommonPython
